channel,url,title,date
VK:Reizen,http://www.volkskrant.nl/reizen/in-rhenen-staat-de-pandacouveuse-alvast-klaar~a4446469/,In Rhenen staat de pandacouveuse alvast klaar,"Tue, 10 Jan 2017 18:30:00 GMT"
VK:Reizen,http://www.volkskrant.nl/economie/vakantie-in-eigen-land-populairder-onveilige-landen-worden-gemeden~a4446421/,Vakantie in eigen land populairder: 'onveilige landen' worden gemeden,"Tue, 10 Jan 2017 18:01:00 GMT"
VK:Reizen,http://www.volkskrant.nl/binnenland/hulporganisaties-stuur-toeristen-niet-meer-langs-weeshuizen-in-arme-landen~a4445381/,Hulporganisaties: stuur toeristen niet meer langs weeshuizen in arme landen,"Sat, 07 Jan 2017 12:18:00 GMT"
VK:Reizen,http://www.volkskrant.nl/voorpagina/dit-moet-je-zien-in-praag~a4443812/,Dit moet je zien in Praag,"Sat, 07 Jan 2017 01:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/slapen-in-een-voormalige-chocoladefabriek-hotel-boutet~a4443302/,"Slapen in een voormalige chocoladefabriek, Hotel Boutet","Sat, 07 Jan 2017 01:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/buitenland/wat-hebben-al-die-westerse-mensen-met-het-boeddhisme~a4443352/,Wat hebben al die westerse mensen met het boeddhisme?,"Sat, 07 Jan 2017 01:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/moet-flevolandse-wildernis-wijken-voor-toeristen~a4445040/,Moet Flevolandse wildernis wijken voor toeristen?,"Sat, 07 Jan 2017 01:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/reistip-wonderlijke-verhalen-achter-omstreden-kaarten~a4443809/,Reistip: wonderlijke verhalen achter omstreden kaarten,"Sat, 07 Jan 2017 01:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/buitenland/aardbeienteelt-bedreigt-een-uniek-spaans-moerasgebied~a4444421/,Aardbeienteelt bedreigt een uniek Spaans moerasgebied,"Thu, 05 Jan 2017 18:30:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/nederlander-spot-6-833-vogels-en-is-nu-officieuze-wereldrecordhouder~a4443430/,Nederlander spot 6.833 vogels - en is nu officieuze wereldrecordhouder,"Tue, 03 Jan 2017 18:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/duurzaam-op-reis-in-2017~a4440773/,Duurzaam op reis in 2017,"Sat, 31 Dec 2016 01:00:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/onze-beste-reisreportages-van-dit-jaar~a4441957/,Onze beste reisreportages van dit jaar,"Fri, 30 Dec 2016 15:30:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/dit-waren-onze-beste-reistips~a4441937/,Dit waren onze beste reistips,"Fri, 30 Dec 2016 15:02:00 GMT"
VK:Reizen,http://www.volkskrant.nl/media/selfie-met-boardingpass-is-niet-zonder-risico~a4440800/,Selfie met boardingpass is niet zonder risico,"Wed, 28 Dec 2016 12:50:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/reizen-met-de-bus-perfect-als-je-wat-te-verbergen-hebt~a4440742/,Reizen met de bus: perfect als je wat te verbergen hebt,"Wed, 28 Dec 2016 11:02:00 GMT"
VK:Reizen,http://www.volkskrant.nl/reizen/de-leukste-plekken-in-de-algarve~a4433368/,De leukste plekken in de Algarve,"Sat, 17 Dec 2016 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/opnieuw-afzegging-abn-amro-toernooi-nu-bidden-dat-nadal-niet-uitglijdt-in-badkamer~a4459601/,Opnieuw afzegging ABN Amro-toernooi: 'Nu bidden dat Nadal niet uitglijdt in badkamer',"Wed, 08 Feb 2017 10:03:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/schaatsers-dit-weekend-op-olympisch-ijs-zuid-korea-ze-hebben-lekker-gebouwd-hier~a4459593/,Schaatsers dit weekend op olympisch ijs Zuid-Korea: 'Ze hebben lekker gebouwd hier',"Wed, 08 Feb 2017 09:20:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/onderzoek-naar-omstreden-betalingen-spelen-tokio-2020~a4459540/,Onderzoek naar omstreden betalingen Spelen Tokio 2020,"Wed, 08 Feb 2017 04:31:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/-laat-mij-maar-bewijzen-dat-ik-nog-steeds-bij-de-top-hoor~a4459330/,'Laat mij maar bewijzen dat ik nog steeds bij de top hoor',"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/wust-mist-olympische-sfeer-in-gangneung~a4459291/,Wüst mist olympische sfeer in Gangneung,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/opkrabbelen-in-de-franse-premier-league-light~a4459281/,Opkrabbelen in de Franse 'Premier League-light',"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/is-vitesse-nog-op-tijd-om-gelredome-te-kopen~a4459307/,Is Vitesse nog op tijd om Gelredome te kopen?,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/geldschieter-roda-jc-was-topper-in-schoonspringen~a4459334/,Geldschieter Roda JC was topper in schoonspringen,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/sportblog-wereldkampioen-philipp-lahm-bevestigt-einde-voetballoopbaan~a4450290/,Sportblog -  Wereldkampioen Philipp Lahm bevestigt einde voetballoopbaan,"Tue, 07 Feb 2017 22:40:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/de-wraak-van-super-bowl-held-brady-op-deflategate~a4459081/,De wraak van Super Bowl-held Brady op Deflategate,"Tue, 07 Feb 2017 11:40:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/ado-den-haag-hoopt-op-schokeffect-en-ontslaat-trainer-petrovic~a4459058/,ADO Den Haag 'hoopt op schokeffect' en ontslaat trainer Petrovic,"Tue, 07 Feb 2017 10:03:00 GMT"
VK:Sport,http://www.volkskrant.nl/binnenland/veilig-alternatief-voor-rubberkorrels-in-kunstgras-was-in-2015-al-voorhanden~a4458828/,Veilig alternatief voor rubberkorrels in kunstgras was in 2015 al voorhanden,"Tue, 07 Feb 2017 05:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/na-moment-van-wanhoop-krijgt-li-jie-grip-op-dat-duivelse-balletje~a4458775/,Na moment van wanhoop krijgt Li Jie grip op dat duivelse balletje,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/nederland-wilde-strengste-kunstgraskorrels-norm~a4458817/,Nederland wilde strengste kunstgraskorrels-norm,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/internationale-atletiekfederatie-handhaaft-schorsing-russische-atleten~a4458783/,Internationale atletiekfederatie handhaaft schorsing Russische atleten,"Mon, 06 Feb 2017 20:54:00 GMT"
VK:Sport,http://www.volkskrant.nl/buitenland/bizarre-super-bowl-was-verkiezingen-all-over-again-team-trump-wint~a4458534/,"Bizarre Super Bowl was verkiezingen all over again, team Trump wint","Mon, 06 Feb 2017 06:46:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/na-moeizame-start-lukt-patriots-opeens-alles-in-ongekende-super-bowl~a4458554/,Na moeizame start lukt Patriots opeens alles in ongekende Super Bowl,"Mon, 06 Feb 2017 04:16:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/veldhockeyer-mirco-pruyser-pusht-met-passie-in-de-zaal~a4458351/,Veldhockeyer Mirco Pruyser pusht met passie in de zaal,"Mon, 06 Feb 2017 01:07:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/abnormaal-doen-lijkt-even-de-standaard-in-kerkrade~a4458325/,Abnormaal doen lijkt even de standaard in Kerkrade,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/werpmachine-als-trainingsmaatje-voor-honkballers~a4458348/,Werpmachine als trainingsmaatje voor honkballers,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/lindsey-vonn-wil-iedereen-verslaan-dus-ook-mannen~a4458355/,Lindsey Vonn wil iedereen verslaan - dus ook mannen,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/de-titel-is-mooi-meegenomen-op-nk-indoor-voor-vrouwen~a4458335/,De titel is mooi meegenomen op NK indoor voor vrouwen,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/vrouw-versus-man-in-de-sport-wisselend-succes~a4458353/,Vrouw versus man in de sport: wisselend succes,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/super-bowl-amerikaans-feestje-heeft-bittere-bijsmaak-gekregen~a4457779/,Super Bowl: Amerikaans feestje heeft bittere bijsmaak gekregen,"Sun, 05 Feb 2017 22:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/afrika-cup-is-altijd-feest-maar-zonder-echt-spektakel~a4458364/,"Afrika Cup is altijd feest, maar zonder écht spektakel","Sun, 05 Feb 2017 21:30:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/kameroen-verslaat-egypte-in-finale-afrika-cup~a4458362/,Kameroen verslaat Egypte in finale Afrika Cup,"Sun, 05 Feb 2017 21:15:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/shorttrackster-schulting-boekt-historische-overwinning~a4458341/,Shorttrackster Schulting boekt historische overwinning,"Sun, 05 Feb 2017 20:30:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/debuut-tim-krul-bij-az-eindigt-in-nederlaag-tegen-psv~a4458305/,Debuut Tim Krul bij AZ eindigt in nederlaag tegen PSV,"Sun, 05 Feb 2017 18:51:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/feyenoord-wint-in-intense-strijd-met-0-2-van-fc-twente~a4458259/,Feyenoord wint in intense strijd met 0-2 van FC Twente,"Sun, 05 Feb 2017 15:30:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/roda-verliest-van-ajax-na-tumultueuze-week~a4458254/,Roda verliest van Ajax na tumultueuze week,"Sun, 05 Feb 2017 13:58:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/van-het-tweede-plan-naar-een-tweede-jeugd-in-belgie~a4457843/,Van het tweede plan naar een tweede jeugd in België,"Sat, 04 Feb 2017 01:07:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/roda-jc-wil-champions-league-in-met-anelka~a4457861/,Roda JC wil Champions League in met Anelka,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/voetbal-is-het-vermakelijkst-als-niemand-normaal-doet~a4457747/,Voetbal is het vermakelijkst als niemand normaal doet,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/vrouwenhockeyploeg-verliest-met-beste-keepster-ter-wereld-opnieuw-een-icoon~a4457774/,Vrouwenhockeyploeg verliest met beste keepster ter wereld opnieuw een icoon,"Fri, 03 Feb 2017 18:55:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/dat-is-wennen-zo-n-nieuw-balletje~a4457178/,"Dat is wennen, zo'n nieuw balletje","Fri, 03 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/grote-drie-van-eredivisie-laat-rest-hielen-zien~a4457174/,Grote Drie van eredivisie laat rest hielen zien,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/bekend-voetbalgezicht-als-stemmentrekker~a4457144/,Bekend voetbalgezicht als stemmentrekker,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Sport,http://www.volkskrant.nl/buitenland/uber-topman-kalanick-laat-trump-vallen~a4457238/,Uber-topman Kalanick laat Trump vallen,"Thu, 02 Feb 2017 23:16:00 GMT"
VK:Sport,http://www.volkskrant.nl/buitenland/trump-aanvaardt-ergerlijke-vluchtelingendeal-vs-met-australie~a4457231/,Trump aanvaardt 'ergerlijke' vluchtelingendeal VS met Australië,"Thu, 02 Feb 2017 21:05:00 GMT"
VK:Sport,http://www.volkskrant.nl/sport/bolt-wacht-besluit-cas-niet-af-en-doet-afstand-van-gouden-plak~a4457171/,Bolt wacht besluit CAS niet af en doet afstand van gouden plak,"Thu, 02 Feb 2017 19:44:00 GMT"
VK:Tech,http://www.volkskrant.nl/politiek/wie-houdt-er-toezicht-op-het-tappen-van-de-overheid~a4459246/,Wie houdt er toezicht op het tappen van de overheid?,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/sillicon-valley-technologie-start-ups-en-immigranten~a4459332/,"Sillicon Valley: technologie, start-ups en immigranten","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/techblog-eu-heft-grenzen-op-voor-aanbod-netflix-en-spotify~a4428718/,Techblog - EU heft grenzen op voor aanbod Netflix en Spotify,"Tue, 07 Feb 2017 23:44:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/feiten-waren-heilig-voor-statistiekenkoning-hans-rosling-1948-2017~a4459181/,Feiten waren heilig voor statistiekenkoning Hans Rosling (1948 - 2017),"Tue, 07 Feb 2017 16:45:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/amazonegebied-straks-met-drones-en-smartphones-beschermd-tegen-ontbossing~a4458762/,Amazonegebied straks met drones en smartphones beschermd tegen ontbossing,"Tue, 07 Feb 2017 04:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/binnenland/nederlandse-jongeren-delen-nauwelijks-seksueel-getinte-foto-s-via-sociale-media~a4458694/,Nederlandse jongeren delen nauwelijks seksueel getinte foto's via sociale media,"Mon, 06 Feb 2017 15:55:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/zijn-datings-apps-een-laatste-toevlucht-voor-de-wanhopige-single~a4452759/,Zijn datings-apps een laatste toevlucht voor de wanhopige single?,"Mon, 06 Feb 2017 08:30:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/markt-smartphones-gaat-op-z-n-kop~a4458358/,Markt smartphones gaat op z'n kop,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/sport/werpmachine-als-trainingsmaatje-voor-honkballers~a4458348/,Werpmachine als trainingsmaatje voor honkballers,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/schaakmecenas-joop-van-oosterom-wist-precies-wat-hij-wilde-worden~a4458174/,Schaakmecenas Joop van Oosterom wist precies wat hij wilde worden,"Sat, 04 Feb 2017 10:18:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/russen-faalden-bij-hackpogingen-ambtenaren-op-nederlandse-ministeries~a4457869/,Russen faalden bij hackpogingen ambtenaren op Nederlandse ministeries,"Sat, 04 Feb 2017 05:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/-ik-vond-het-gewoon-handig~a4457485/,'Ik vond het gewoon handig',"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/bedienhoes~a4457555/,Bedienhoes,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/film/journalistiek-in-tijden-van-trump-en-youtube-en-volkskrantdag-in-rotterdam~a4457806/,"Journalistiek in tijden van Trump en YouTube, en Volkskrantdag in Rotterdam","Sat, 04 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/is-snapchat-nieuwe-facebook-of-toch-meer-twitter~a4457634/,Is Snapchat nieuwe Facebook of toch meer Twitter?,"Fri, 03 Feb 2017 14:02:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/game-van-de-week-zen-pinball-en-de-nieuwe-kleren-van-koning-flipper~a4457589/,Game van de week: Zen Pinball en de nieuwe kleren van koning Flipper,"Fri, 03 Feb 2017 12:29:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/snapchat-lijdt-enorm-verlies-maar-gaat-toch-naar-de-beurs~a4457437/,"Snapchat lijdt enorm verlies, maar gaat toch naar de beurs","Fri, 03 Feb 2017 11:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/binnenland/aivd-russen-zitten-achter-regeringsdocumenten-aan-honderden-digitale-aanvallen~a4457513/,"AIVD: Russen zitten achter regeringsdocumenten aan, honderden digitale aanvallen","Fri, 03 Feb 2017 10:37:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/philips-botst-weer-met-kartelridders-over-illegale-prijsafspraken~a4457200/,Philips botst weer met kartelridders over illegale prijsafspraken,"Fri, 03 Feb 2017 05:06:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/hoe-duurzaam-is-een-friteuse-zonder-olie~a4457165/,Hoe duurzaam is een friteuse zonder olie?,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/wetenschap/praktijkproblemen-goot-hij-in-een-wiskundejasje~a4457210/,Praktijkproblemen goot hij in een wiskundejasje,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/buitenland/uber-topman-kalanick-laat-trump-vallen~a4457238/,Uber-topman Kalanick laat Trump vallen,"Thu, 02 Feb 2017 23:16:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/elektrisch-rijden-wordt-eindelijk-betaalbaar~a4457138/,Elektrisch rijden wordt eindelijk betaalbaar,"Thu, 02 Feb 2017 18:58:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/keukenbedrijven-tot-inkeer-na-kritische-vlogs-geen-oneerlijke-annuleringskosten-meer~a4457053/,Keukenbedrijven tot inkeer na kritische vlogs: geen 'oneerlijke' annuleringskosten meer,"Thu, 02 Feb 2017 15:26:00 GMT"
VK:Tech,http://www.volkskrant.nl/media/beyonce-als-sensuele-moeder-maria-biedt-hoop-en-geruststelling~a4457000/,Beyoncé als sensuele Moeder Maria biedt hoop en geruststelling,"Thu, 02 Feb 2017 11:20:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/dictum-van-digitale-tijd-bestaat-uit-tien-tekens-kijk-mij~a4456522/,Dictum van digitale tijd bestaat uit tien tekens: 'Kijk mij',"Thu, 02 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/wetenschap/een-zwart-gat-bestuderen-kan-straks-misschien-op-een-chip-in-het-lab~a4456065/,Een zwart gat bestuderen kan straks misschien op een chip in het lab,"Wed, 01 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/economie/een-krachtige-baas-maar-is-dat-wel-iets-voor-de-kiarijder~a4456039/,"Een krachtige baas, maar is dat wel iets voor de Kiarijder?","Wed, 01 Feb 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/film/filmindustrie-komt-met-platform-dat-consument-wegwijs-moet-maken-in-legaal-film-aanbod~a4456009/,Filmindustrie komt met platform dat consument wegwijs moet maken in legaal film-aanbod,"Tue, 31 Jan 2017 16:51:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/en-daar-gaat-het-volgende-bastion-computer-verslaat-mens-met-poker~a4455933/,En daar gaat het volgende bastion: computer verslaat mens met poker,"Tue, 31 Jan 2017 11:15:00 GMT"
VK:Tech,http://www.volkskrant.nl/film/met-deze-site-en-app-wil-de-filmsector-illegaal-kijken-tegengaan~a4455911/,Met deze site en app wil de filmsector illegaal kijken tegengaan,"Tue, 31 Jan 2017 09:55:00 GMT"
VK:Tech,http://www.volkskrant.nl/buitenland/oostenrijks-hotel-slachtoffer-van-hackers-gasten-kunnen-kamers-niet-in~a4455849/,"Oostenrijks hotel slachtoffer van hackers, gasten kunnen kamers niet in","Tue, 31 Jan 2017 06:35:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/door-buizen-reizen-wordt-dat-ooit-wat~a4455650/,"Door buizen reizen, wordt dat ooit wat?","Tue, 31 Jan 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/beveiliging-stemproces-uiterst-knullig-gemiddelde-ipad-beter-beveiligd~a4455636/,Beveiliging stemproces uiterst knullig: 'Gemiddelde iPad beter beveiligd',"Mon, 30 Jan 2017 21:08:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/uber-ontkomt-niet-aan-massaal-verzet-silicon-valley-tegen-moslimdecreet-trump~a4455407/,Uber ontkomt niet aan massaal verzet Silicon Valley tegen 'moslimdecreet' Trump,"Mon, 30 Jan 2017 11:28:00 GMT"
VK:Tech,http://www.volkskrant.nl/wetenschap/delftse-studenten-winnen-hyperloopwedstrijd-van-spacex~a4455390/,Delftse studenten winnen hyperloopwedstrijd van SpaceX,"Mon, 30 Jan 2017 03:41:00 GMT"
VK:Tech,http://www.volkskrant.nl/buitenland/worden-russen-vastgezet-om-hacks-in-amerika-stil-te-houden~a4454469/,Worden Russen vastgezet om hacks in Amerika stil te houden?,"Sat, 28 Jan 2017 08:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/opinie/de-sniper-tweet-ging-een-eigen-leven-leiden~a4454538/,De sniper-tweet ging een eigen leven leiden,"Sat, 28 Jan 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/tech/complete-symfonie-in-luttele-seconden~a4454355/,Complete symfonie in luttele seconden,"Sat, 28 Jan 2017 01:00:00 GMT"
VK:Tech,http://www.volkskrant.nl/buitenland/trumpfluisteraars-deze-trouwe-medewerkers-adviseren-de-president~a4454593/,Trumpfluisteraars: deze trouwe medewerkers adviseren de president,"Sat, 28 Jan 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/media/ontwerpers-boos-over-onbetaalde-decorpitch-voor-vpro-s-zomergasten~a4459603/,Ontwerpers boos over onbetaalde decorpitch voor VPRO's Zomergasten,"Wed, 08 Feb 2017 09:49:00 GMT"
VK:Televisie,http://www.volkskrant.nl/recensies/santa-clarita-diet-gaat-niet-de-duistere-diepten-in~a4459188/,Santa Clarita Diet gaat niet de duistere diepten in,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/in-politiek-wordt-stem-van-vluchteling-ook-nauwelijks-gehoord~a4459235/,In politiek wordt stem van vluchteling óók nauwelijks gehoord,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/magazine/de-componist-van-de-vara-bbc-en-het-simplistisch-verbond~a4459196/,"De componist van de VARA, BBC en het Simplistisch Verbond","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-woensdag-8-februari~a4459160/,De Volkskrant tv-selectie voor woensdag 8 februari,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/ryanne-van-dorst-elle-bandita-wil-taboe-doorbreken-ik-ben-geboren-als-hermafrodiet~a4459072/,Ryanne van Dorst (Elle Bandita) wil taboe doorbreken: ik ben geboren als hermafrodiet,"Tue, 07 Feb 2017 21:14:00 GMT"
VK:Televisie,http://www.volkskrant.nl/media/nederlandse-regisseur-matthijs-van-heijningen-jr-maakt-beste-super-bowl-spot~a4459086/,Nederlandse regisseur Matthijs Van Heijningen jr. maakt beste Super Bowl-spot,"Tue, 07 Feb 2017 11:11:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/homo-als-hoofdpersonage-komt-er-bij-nederlandse-zenderbazen-nog-niet-in~a4458816/,Homo als hoofdpersonage komt er bij Nederlandse zenderbazen nog niet in,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-dinsdag-7-februari~a4458740/,De Volkskrant tv-selectie voor dinsdag 7 februari,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/film/frank-ketelaar-is-een-scenarist-naar-het-leven~a4458791/,Frank Ketelaar is een scenarist naar het leven,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-maandag-6-februari~a4458270/,De Volkskrant tv-selectie voor maandag 6 februari,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/verdient-girls-onuitstaanbare-hannah-een-happy-end~a4458262/,Verdient Girls' onuitstaanbare Hannah een happy end?,"Sun, 05 Feb 2017 18:30:00 GMT"
VK:Televisie,http://www.volkskrant.nl/media/savile-revised-achteraf-is-het-altijd-makkelijk-praten~a4458285/,Savile Revised: achteraf is het altijd makkelijk praten,"Sun, 05 Feb 2017 17:15:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-5-februari~a4457642/,De Volkskrant tv-selectie voor 5 februari,"Sun, 05 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-4-februari~a4457601/,De Volkskrant tv-selectie voor 4 februari,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/media/waag-jezelf-in-trump-vrije-wereld-dankzij-scandinaviers~a4457220/,Waag jezelf in Trump-vrije wereld dankzij Scandinaviërs,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/media/de-volkskrant-tv-selectie-voor-vrijdag-3-februari~a4457074/,De Volkskrant tv-selectie voor vrijdag 3 februari,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/media/-bij-alles-wat-ik-doe-kijk-ik-naar-de-drie-p-s-poen-plezier-en-prestige~a4457087/,"'Bij alles wat ik doe, kijk ik naar de drie p's: poen, plezier en prestige'","Fri, 03 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-donderdag-2-februari~a4456515/,De Volkskrant tv-selectie voor donderdag 2 februari,"Thu, 02 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-maatschap-is-geweldig-al-leidt-vervlechting-van-feit-en-fictie-af~a4456681/,"De Maatschap is geweldig, al leidt vervlechting van feit en fictie af","Wed, 01 Feb 2017 21:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/recensies/alles-aan-bosch-klopt-meteen~a4456017/,Alles aan Bosch klopt meteen,"Wed, 01 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-van-woensdag-1-februari~a4455987/,De Volkskrant tv-selectie van woensdag 1 februari,"Wed, 01 Feb 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/lubach-en-hofman-bieden-stemwijzers-voor-jongeren~a4456135/,Lubach en Hofman bieden stemwijzers voor jongeren,"Tue, 31 Jan 2017 20:58:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-dinsdag-31-januari~a4455551/,De Volkskrant tv-selectie voor dinsdag 31 januari,"Tue, 31 Jan 2017 01:00:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/iets-te-lang-gegist-leven-in-de-brouwerij-bespeurt-oorsprong-van-bier~a4455643/,Iets te lang gegist: Leven in de brouwerij bespeurt oorsprong van bier,"Mon, 30 Jan 2017 21:56:00 GMT"
VK:Televisie,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-maandag-30-januari~a4455065/,De Volkskrant tv-selectie voor maandag 30 januari,"Mon, 30 Jan 2017 01:00:00 GMT"
